"studyid","study_intercept","x1","x2","x3","x4","x5","x6","x7","x8","x9","x10","x11","x12","lp","error","y"
"1",-0.572561558045388,0.134088220152031,0.033125272564001,0.973222153950415,1.26139478452443,-0.651384448698696,0.705845185436105,0.84240975780086,1.16233542696789,2.024882756257,-0.5830679841226,-0.518637453856168,-1.00564664099341,1.26398342671242,-0.369241593689175,0.322180274977859
"2",0.131596244190598,-0.490685896690943,-0.837717011840538,-0.52919405861128,0.504969891467974,-0.674609487226732,0.285270288864788,0.0637965454591603,0.40917264060445,-0.901370093297678,-1.76875718756138,0.998407158896318,-0.333920956389482,-0.945306613413278,1.73268099157835,0.918970622355666
"3",0.514395616018731,-0.440547872353227,-0.117611080246289,0.0457684846023251,-0.776427723519205,-0.97542036080839,-0.185219169053537,-0.371349145905129,0.127119422475161,-0.594458076119506,0.518713010505621,1.0739792888497,0.588301745619281,-0.319607101337634,-0.300751620993604,-0.105963106312507
"4",-1.11266211637996,0.459589441005854,-0.741522571129195,2.79469141393867,0.900755768982269,1.44603747253663,-1.53285677380564,-1.3172533555492,-1.35895894528973,0.656419650381669,1.57193904274035,0.410662117109003,0.501380681918664,1.09433393243247,0.638529693403725,0.620201509456229
"5",0.203551712528084,-0.693720246937475,-0.408346969183165,-1.08800020248272,-0.886117204118931,0.95568760446747,0.0330032767412004,0.98660064568956,-0.0633177425225298,-0.997569325341753,-0.0795733735035115,1.10869177579094,1.08711721924532,-0.0131475768368281,0.145016330680627,0.335420466371883
"6",0.240043386384971,-1.44820491038647,-0.377770760958718,0.295429570932665,1.15359067627992,0.662421186628151,-0.689865477443077,0.140683592273039,-0.853736443723842,-0.517856494363803,0.215831967424932,-0.826410210189974,0.465078757221036,-0.514075146792519,1.32496796036768,1.05093619996014
"7",-0.27262310045098,0.574755720900728,1.32836671199718,-1.43796456521565,0.382412322742946,-0.568661524899932,-0.660371007482841,0.472044751974833,-0.466926645889691,0.731582950197851,-0.275198840433589,0.559640381945354,-0.0545176691447827,0.168921888473279,-0.932377064338759,-1.03607827631646
"8",-0.259290255882408,-1.02365572296388,0.716436306841976,0.213081480857794,0.302771258855189,-0.474505721944569,0.88886063882028,0.0244570728528031,0.724088465299625,1.03725712321379,1.03500692424843,-0.78346579363801,-0.185053048572772,0.714551493828571,0.102031493005216,0.557292730951379
"9",-0.267743092045511,-0.0151383003641817,-0.232289188250961,0.974960634237072,-0.866420687119614,-0.465374953291176,0.878608946597332,1.12303762679448,0.777808123684898,0.341343378049176,0.598249011426524,-0.486129659854482,-0.16131510519998,0.712259656566389,0.224849703538202,0.66936626805908
"10",-0.42218201152364,-0.935948601168394,-1.22622690024267,-2.35346215533992,-0.64881866859957,-0.0353493985120566,0.366984772412494,-0.129987029791604,1.86058664747558,0.412176638382003,-0.786207188620373,-0.00633655630109963,-0.235221347832298,-1.07323924098862,-0.16021308406142,-1.65563433657368
"1",-0.572561558045388,1.10229754620026,1.04753809093163,-0.584517812113173,1.08544649970872,-0.4930671035998,-0.305016749827467,0.443249917220359,0.948158286277156,-0.143160807880066,0.727781771749212,2.46544942363467,-0.457129581889061,1.68500527089195,0.283482689746861,1.39592640259342
"2",0.131596244190598,-0.475593078869057,-1.43640718682383,2.25387414958176,0.425928233462248,1.39669116085549,0.0843869852438986,0.370644669919899,-0.264328670000806,-0.492767870635038,0.417376215680026,-0.960772593531047,-0.998524684248344,0.0925224968097403,-0.0951308501527881,0.12898789084755
"3",0.514395616018731,-0.709440037512506,-1.18246892838659,-0.774021055532145,-0.502224014153398,-1.02544555098029,-0.317787011202578,-0.53372625861085,1.07042626675554,0.0552918845188214,-0.879081583271673,0.131171187934109,0.0361578786033736,-1.33689704759254,-0.761331373922458,-1.58383280549626
"4",-1.11266211637996,-0.501258060594761,-0.776204835813156,-1.42366797987888,0.240225126081463,0.189072697451169,-0.882748434256429,-0.584137481544261,0.809796339457769,-3.18030404128809,0.00858688863167908,0.935672447810499,0.277173774017887,-1.41098446378304,-1.39824490111364,-3.92189148127665
"5",0.203551712528084,-1.6290934690787,-0.97231350947575,0.45766938165357,1.48471973446873,0.718675760008062,-0.420131846914995,-1.86731859374301,-0.391611258379426,0.632775416119321,-0.420066838455179,-1.4048887514888,0.0735012621516192,-1.07909153034066,0.340159925414708,-0.53537989239787
"6",0.240043386384971,-1.16761926209419,-0.903657561191073,-0.723000890790839,-0.408258255130694,0.00776612985127879,0.211772323155758,1.32136134267003,0.598052620595362,0.0523253911944821,-1.67597847854217,-1.91872811660025,0.472050727563827,-1.19335818881689,0.30569511112723,-0.647619691304693
"7",-0.27262310045098,-2.18003964894867,1.28720394604443,1.48374462838522,-1.70058012611759,2.49145260159491,0.178742568384748,-1.10344743626495,0.554828507493616,-1.5582295854486,0.202706687585798,0.76426597340914,0.0740463541549743,0.142805992789378,-0.72632729455653,-0.856144402218132
"8",-0.259290255882408,-1.34099319210003,-0.106187600987314,1.08204886247428,0.619488761442312,-0.170281035397102,0.159911059881684,-1.09125915675197,-1.7122660756737,0.810248401601142,-0.403284103149436,-1.45301674568617,0.285154435335889,-0.958527421511096,-0.801954350427587,-2.01977202782109
"9",-0.267743092045511,-0.294293858763713,-0.715870953657067,0.799758444109677,0.0531263490262434,-1.43660314661578,2.34022278036937,-0.290966485737988,-0.638277585822515,0.281514872190966,0.153812221491677,2.02209343218315,-1.01078579938396,0.364807505607718,0.188768452273788,0.285832865835995
"10",-0.42218201152364,-0.46589754040611,0.671722196477663,-1.42521580141674,-0.722298595803412,-0.80610594820817,-2.08364389013229,-0.560403377259421,-0.199698141631448,-0.439090626447981,0.1833007666845,0.325973135465418,2.37455025412738,-0.908405098395323,0.781431004435873,-0.54915610548309
"1",-0.572561558045388,1.44949626528713,0.19763362591688,0.359203832683437,-0.685874916338545,0.991973744033243,-1.65874663082723,0.902981342007163,-1.35373413441665,0.593235151898086,-0.765168433006015,-1.66220502007539,-1.36058526143829,-0.863655506294151,-1.32916202059494,-2.76537908493448
"2",0.131596244190598,-1.06864272367458,-1.22009672533363,0.381222550685774,0.102077941481284,1.34335343151508,0.586514202862168,0.0819303589736088,-1.33870564381163,0.813520755955668,-1.4406176554176,0.585008280397354,0.34969727680909,-0.238081338593936,0.555747608532695,0.449262514129357
"3",0.514395616018731,-0.855364633737507,-0.560965120450964,-2.08345853183329,-0.0479148058100225,-0.404408765756866,-0.00838215866917112,0.646433169526725,0.925691534003801,1.33159357686366,-0.893460920093055,-2.10360367777539,-0.330201283019886,-1.26556380378513,-0.339258923955168,-1.09042711172157
"4",-1.11266211637996,-0.280623001957454,0.533732634411715,0.627833902936121,0.0858521162775699,-1.52870995235775,0.263408012095898,-0.608823188227127,-2.77807990721387,0.143398977653674,-0.253696798469486,-0.992542022522072,-2.22318460136051,-2.0240266042122,0.115896398107086,-3.02079232248508
"5",0.203551712528084,-0.994340076295665,1.95031546468388,0.300613245884655,-0.220622912180413,1.38885683929779,-0.861975614928186,-1.61893526604612,0.398457842007841,-0.712897981705972,-0.186511486041425,-2.19832586316878,-0.264278637760874,-0.871696266950643,0.154104275482897,-0.514040278939662
"6",0.240043386384971,-0.968514317872049,1.58194322960051,-1.05839723861269,0.581448539410505,0.0537258818921439,-1.82646160006687,0.950076005027458,0.85379579775522,0.313520815080586,0.87828775788385,-0.272905093228797,-0.758780469448143,0.0946101886819757,-0.263456827352771,0.071196747714176
"7",-0.27262310045098,-1.10731819264177,0.837787522236108,-0.208649459637271,-0.936056399490786,-0.0623860215577552,0.157684692593684,-0.898598304408524,0.258485396732149,0.329024745221147,0.206821460427971,0.535882767214923,-0.580982669541848,-0.423862988439957,-0.269163868679411,-0.965649957570348
"8",-0.259290255882408,-1.25198588563894,-0.0130696626844759,2.04797322983086,-0.807740630546211,-1.01435639583184,0.457828090493501,1.11745082063922,-0.28577287337019,-0.0530275652205276,1.5233704417775,-2.27771846251396,0.339051369467532,-0.0629304644658573,-0.630765588346107,-0.952986308694372
"9",-0.267743092045511,-0.523828118987356,-1.72579596201099,0.784097277694653,1.82567614716569,-0.01706300174089,-1.81147770998711,0.291878684816013,0.691771058990825,-0.674856703863394,-0.469481769378447,0.689819800459755,-0.273607586554266,-0.350124799484928,1.28148878483502,0.663620893304581
"10",-0.42218201152364,-0.4968499572667,-0.730853573681976,-1.27722931459657,1.09455123449988,0.440007613327563,1.16992415129467,-1.31620322008889,0.808458797353556,-0.204214778962503,1.00793767297913,1.27287931229838,0.326612471334258,0.604780298399959,1.03047802723601,1.21307631411232
"1",-0.572561558045388,-1.80603125680195,-0.215413865346964,0.0911240065007382,-0.475918646916697,1.12100522501741,1.36303655425287,0.039857338611495,1.11297505217384,0.753310357507606,0.0808347614543657,0.316857353752515,0.29592141864705,0.772944502306642,0.549096615374376,0.749479559635629
"2",0.131596244190598,-0.582075924689333,0.490206668553714,1.7468453063403,-1.19619665775848,0.227301982331748,-0.248942773977312,-0.473516340175823,-1.38115869600335,1.35009677551883,0.774843489206635,2.26278836379681,-0.803075457205507,0.625592715429641,-0.512655275923553,0.244533683696686
"3",0.514395616018731,-1.10888962442678,0.0593934237561532,0.0324521834740626,-2.89592703544416,0.302342965754279,1.09936446212006,-0.493323426784316,-1.13665196417426,-0.116230465951995,0.6942586782165,-0.859018305328595,1.08917090996272,-0.962171024158534,-0.13639857917405,-0.584173987313853
"4",-1.11266211637996,-1.01496200949201,0.0583120529245741,-0.511432715404682,0.932934683202994,1.31627234218182,-0.107551492563844,-1.07753470320234,0.00509144154990712,-0.417787935770339,-0.225881415726986,-1.03579822933871,-1.88043833766939,-1.14280028680728,-0.274185132510197,-2.52964753569744
"5",0.203551712528084,-0.162309523556819,1.83836310657496,1.16480523859827,0.180963620212155,-0.666458787556845,0.0894339240327522,-0.180676484047986,0.636421856936622,-0.860595178535757,0.631447742422322,0.566390015197698,0.118667435707523,0.968924511716847,-1.30564805474207,-0.13317183049714
"6",0.240043386384971,0.563055818994517,0.387650899413508,-0.465277341676142,0.376035023767096,-0.693132839508183,0.606327319614907,0.937920519586168,0.0665210279061663,0.361360851866884,0.637539257966709,-0.0686079181105926,0.356786281506262,0.885129607032434,-0.333294445952397,0.791878547465008
"7",-0.27262310045098,1.64781747281506,-0.280550724654658,-0.230630048743384,0.173479705248313,-0.534746332546923,-0.0804754643912515,-0.0909248211121724,-0.243169399045786,0.899840444162382,-0.810901195113314,1.36564174349514,-1.60853931299132,0.0597101615663383,-0.285007322092136,-0.497920260976777
"8",-0.259290255882408,-0.773353423943695,-0.428517737963575,0.85580915253098,-0.0783605662357996,0.129812590896849,0.810892128943754,-0.900676442231551,-0.501037322186653,-0.654428744277559,0.997361869846189,-0.0987394365043687,-0.280616694430714,-0.26611650810927,1.39056872665438,0.865161962662697
"9",-0.267743092045511,1.6059096288573,0.0953249355319381,1.77914433197065,1.08664460496888,0.211879250531832,-0.520685306740175,-0.329192732906964,-0.786907872075765,1.12904895389781,-0.205491540261882,0.660614481026277,-0.607170515232838,1.18908700644547,-1.19736943819876,-0.276025523798799
"10",-0.42218201152364,-1.15780854769441,-0.813331408941419,-0.825342715690874,0.44210056433782,0.119453211121037,-1.311726827066,-0.409320458794062,0.981235640041097,-0.774677557860465,0.733213595786513,0.852934766935316,1.3209142760197,-0.24316707631345,-0.717944562067389,-1.38329364990448
"1",-0.572561558045388,0.656588464332807,1.36819007742547,-0.228879952634643,0.74771222697633,1.52244066514535,0.13926896706412,-0.0569061869044293,2.27068187112183,-0.948450961094456,1.21111174660378,-0.0129160241694138,-1.33181052811087,1.54066795917118,-0.308436255890563,0.659670145235229
"2",0.131596244190598,2.54899107071786,-0.287536030090232,-0.0690373174875259,0.0022176109628028,0.00604323543671876,2.05028132773367,-1.2760299409964,-0.303647372965923,-0.0448109597004704,-0.440052272178903,0.04066135154576,0.750817878911843,0.859645273936566,0.921512541879077,1.91275406000624
"3",0.514395616018731,-0.0347603898038376,-0.528552423477519,0.894131057415419,0.764638369749464,0.437541736519639,0.408030144810329,-0.0275927493228946,0.804807025530039,0.453752396507753,-0.82841863909601,-0.434267850626026,-0.162408383306735,0.504286677753867,-0.5527754913259,0.465906802446698
"4",-1.11266211637996,-0.669633579661957,-0.873012923256978,1.54040617024686,0.342189977829124,0.327224748485816,0.205003350637751,-0.957486125546558,1.06392959662886,1.67127385938834,1.2632989047729,-1.32235219967701,1.33587506055887,1.13354551241993,-0.17029540973107,-0.149412013691104
"5",0.203551712528084,-0.00760475571097463,0.935893072400666,1.69110650022572,0.205011102294481,-0.0340910102980479,-2.25286871899928,1.068559627303,-0.0381473154373447,1.47651969788829,-0.967990810775629,-0.823638954579227,2.84214603323549,1.18209421157073,1.66755969134371,3.05320561544252
"6",0.240043386384971,1.77708444814343,-1.27726732302221,-0.227216915863085,0.36034144619991,0.679630465058247,-0.565403743167805,-0.167597650990671,0.810420065854839,-0.345653226324645,-0.843167594974252,0.0884692990423794,-0.546518096264383,-0.0741545297590917,-0.692305792673802,-0.526416936047922
"7",-0.27262310045098,-1.13860773675091,-0.46873983893923,0.931210962970209,0.808427172808153,0.010297393744015,0.950213555862081,-0.413771246923781,-0.541746567318037,0.676592162866543,0.306587301703697,-0.220962732301343,1.00504429268886,0.549794703506272,0.158408174211809,0.435579777267101
"8",-0.259290255882408,1.36782717942326,0.312516273339671,-0.873602629216866,-1.14308085104356,1.7538493541535,-0.372804808189972,-1.54743012422336,0.644840026217519,0.573650565940877,0.449673577203142,-0.569784289765336,0.230427315499765,0.238469213988631,-1.29939651895715,-1.32021756085093
"9",-0.267743092045511,1.32956479078236,-0.108322301643512,-0.537821373353152,-1.91100710050698,-0.675728636887604,-0.1492126428995,1.50785678918317,-0.332538187914815,-0.145365746927721,0.294681520179693,0.630912983436942,0.43982485778182,0.0989708124416745,0.000275340332948435,-0.168496939270888
"10",-0.42218201152364,0.336472797203817,0.250790417333032,-1.19694419125831,0.590792092517704,0.600507503813497,-0.0922176935601109,0.27500362972267,-1.67844285625366,0.0529052143335846,0.242129414243587,-1.27451448160495,0.802922042544536,-0.314827979121288,1.17866419299948,0.441654202354553
"1",-0.572561558045388,0.00689283844195796,-1.31619339420622,-1.10041581804787,-0.32403488001247,1.05658070176622,-0.574496620028689,0.276734813388451,-1.17807265284997,-0.603867882217304,2.04745849906327,0.0934208156301392,-0.215170640415718,-0.528611577525962,-1.01544368327151,-2.11661681884286
"2",0.131596244190598,-0.455468738161428,-0.430075449167385,0.591219930355885,-1.78235005517033,-0.58933275658073,-1.96122664049141,-0.601527419814491,-0.549100069721623,-0.777312719102031,0.155832161697712,-0.0965118744390396,-1.22170609254083,-2.2278675918197,0.342133565808324,-1.75413778182078
"3",0.514395616018731,-0.366523932873933,-1.70410969758613,0.73371256769246,0.555640260836239,-0.520254528695621,0.97132537526489,-0.08750157341545,1.38614041215027,-0.820071713611686,-0.671418003302947,0.562728975864271,1.62026621116857,0.479181772912548,-0.318400996949832,0.675176391981447
"4",-1.11266211637996,0.648286567503148,-0.842137365214459,0.2172775622243,-0.648418522577846,0.705062888487336,-0.713199115251178,-0.813381129091604,1.4445738591902,0.305725899075278,-0.631507009154428,-0.919104011344174,-1.0885720498806,-0.674169722917077,0.896144886431995,-0.890686952865045
"5",0.203551712528084,2.07027086133094,1.14825059530873,-0.762214043390277,0.765265040456991,-0.0996397365650601,-1.51317945394904,0.9386176512756,0.21301340060527,0.766411602308756,-0.984599222808766,-0.0602736429637147,-0.916724250296472,0.451833974636658,-0.435398782213339,0.219986904951403
"6",0.240043386384971,-0.15339841246697,0.252831535909216,0.296903131171053,0.371950441274979,-0.768530398354576,-0.687123937818725,0.202334387341617,0.493993281495505,1.13554133464907,-0.130837283152697,0.419749145565101,0.967764214550473,0.693160220725385,-0.71793560356216,0.215268003548196
"7",-0.27262310045098,-1.39070094670149,0.0852871861245182,-1.20499378378578,0.78930554162445,1.29013961993702,0.0118395408472662,1.20997754315348,-0.927219060399424,1.28245776899928,-0.663604714672374,-0.935597930932732,0.780536592949256,0.0945201363934155,-0.314974398133592,-0.493077362191156
"8",-0.259290255882408,-0.723581777110154,-0.933626130521208,-1.75576408403804,-1.84942240635401,-1.35610042200221,-0.116434978511697,0.73773249314375,-2.07836233823224,0.263584500114282,-0.0336266498546535,-2.22457175559568,-0.944951533593768,-3.17979271578545,0.552656980465703,-2.88642599120215
"9",-0.267743092045511,0.258261762167853,-0.556819606159632,-0.502742605606213,-1.18868130100447,-0.34454847139055,-0.0422275015339314,0.464108950528028,-0.153003377379378,0.870439486007677,-0.615871838838899,-1.19323908556072,1.16924774527729,-0.529740766112017,-0.788673141681115,-1.58615699983864
"10",-0.42218201152364,-0.317059114961199,-1.01637031942077,-0.412127859628096,0.985421341431793,0.238898147570665,0.762295840447976,-1.61139938348996,-0.0323035412300201,0.309398546415874,1.10511929564636,-0.044978938484731,1.62516771181631,0.459588633069266,1.08141244159303,1.11881906313865
"1",-0.572561558045388,-0.177789957664294,0.0535252498211483,-0.949747885516646,-0.214301523537394,-2.06689354028086,-0.72609509406436,1.09537237738311,-0.181183260180595,0.434097614638442,0.746338324957025,1.2417082746255,0.922681983111722,0.0513011981277386,0.343770878398466,-0.177489481519184
"2",0.131596244190598,-0.169994076854541,0.765133606147259,-2.00414217005606,1.96631982828617,0.732010095640409,-0.0677972470128565,-0.982002913493778,-0.983511981575699,0.409773711347032,-0.214298632974554,1.40816455285153,0.219103410341994,0.311410663570851,-0.399010956489276,0.0439959512721727
"3",0.514395616018731,-1.37230188587669,0.299194815381504,-0.424665378821888,-0.179180863345739,0.655219387320841,-1.26107920253219,0.041627933241571,-1.35037191122017,-0.406606013861703,1.08279573000321,0.912783143056463,-0.0422103282177473,-0.590281349120073,-0.661151745379693,-0.737037478481035
"4",-1.11266211637996,-0.173787170414033,-0.617615748213199,0.532704059924326,-2.07417546836152,0.509288087332744,0.206892040110787,2.36227184894134,-0.36214310248889,-2.46625259393935,1.22576342733117,-0.907732688243044,1.07813763244103,-0.198218687517147,0.611224313540713,-0.699656490356396
"5",0.203551712528084,0.850232257121884,0.552787313574323,0.786175310461403,0.704105085664837,-0.833503101484299,1.36441064967075,1.81001133110881,1.18777521035811,1.78725170852418,0.0257182442684865,-1.63242765758832,1.42660143578628,2.31781243147717,-1.8252959365686,0.696068207436654
"6",0.240043386384971,0.697608711668253,0.38790849886898,1.59545412796003,-0.792989286046746,1.12146698480484,1.14095787081644,3.29499391654121,1.75466528522629,1.60030289033161,0.416574871547045,-0.994572091762703,-0.833939909723926,2.71020683377326,0.964542131789452,3.91479235194768
"7",-0.27262310045098,0.549997351091101,0.843210942250361,0.0417731560773607,1.71521475255441,0.567231008520068,0.878779615734706,-0.428628867411947,-0.775337461684145,1.12535950056428,0.253823967693564,1.28231846399974,0.3452794999774,1.84723851673515,0.507625629147897,2.08224104543207
"8",-0.259290255882408,-0.402731975447623,-0.440627586336594,2.2764750502569,1.84510275472489,0.607039140570706,0.809802914368629,0.294477556464221,0.682381799438541,0.389161243883267,0.424649179649718,-1.45727459032345,0.181302634788699,1.50392762708571,-0.621240787738642,0.623396583464662
"9",-0.267743092045511,-0.191593770478477,-1.17936537325272,0.452700218633538,1.39826716573638,1.59389077460289,0.902337900109669,-1.51339313875334,1.25397775714987,0.864340997092399,-0.0301217075604157,-0.562355451566256,-2.5443713703138,0.128262404156428,-0.404029261362589,-0.543509949251672
"10",-0.42218201152364,-1.19452787960251,-0.084569065358819,-0.156898608465535,0.282162125957367,-0.17364751236258,1.38438037496282,-1.37395367761678,-1.03760677669373,-1.27640576175942,-0.545249658642116,-1.04465278087138,0.679092793431122,-1.31112678888346,0.278942494296894,-1.4543663061102
"1",-0.572561558045388,-0.0531588187433239,0.302777695052609,-1.93001820319282,-0.691302783519528,1.73007189758199,-1.14947882024253,0.109442038152342,0.063976657217565,-0.812077574880653,1.43218219903167,-0.171735390415445,-1.09037419890861,-0.652317845698321,0.375407444956766,-0.849471958786943
"2",0.131596244190598,0.255196000995833,1.55909373112435,2.43040541611727,0.0239963959875514,-0.292271556083215,3.04137005820899,0.348622208308841,0.210997196366405,-1.97390965987523,-0.415527386607476,-0.250081115691613,0.634886282905962,1.6087223155941,-0.607781324401302,1.1325372353834
"3",0.514395616018731,1.70596400724007,-0.0696625273052436,1.41070074510037,-0.561110534528661,0.920725427408681,0.308372526803296,1.66819966539645,0.574198157082077,-0.922185724989815,0.281327001688093,0.522751234985156,-0.30541588889011,1.59748896100737,-0.851485750248412,1.26039882677769
"4",-1.11266211637996,1.00151325236345,0.427039414467802,0.633692976084702,-0.709080775415628,0.46938319225191,2.63980862992207,0.846806964892869,1.37213122776759,0.889536635439331,0.204578837960815,-1.59502894116511,-0.914185678514435,1.52021976290841,-0.10139062305425,0.306167023474202
"5",0.203551712528084,-0.49558344300146,-0.0832631982761803,1.11845496331413,-1.30570853081716,-0.088754109566294,2.15875203633165,1.34043511813195,-1.45715968183366,-1.70167681861642,0.315823376929909,-0.345704558588141,0.476487304003613,-0.0196003320720571,0.731111525759565,0.915062906215592
"6",0.240043386384971,0.355550296999749,2.15639774076182,1.04437262986469,0.190285377852341,-0.455744831493478,1.0255478204364,-0.143393303266337,0.839354364615278,1.45795522859486,-1.81511810782362,0.802102707653859,-0.346248134140225,1.47543645016663,0.348696249373992,2.0641760859256
"7",-0.27262310045098,-1.13460804353385,1.33796805938236,0.859207905623597,0.952202852579756,-0.245096862651364,-0.712636079025502,1.84309347542963,0.386544394921046,0.91983956584289,-1.92283371025034,-2.28612203941312,1.2902613285112,0.371761856461906,-0.351225268577725,-0.252086512566798
"8",-0.259290255882408,0.878203626952291,-0.232304447395243,0.941835292409226,0.265566802035839,-0.995459132747563,0.547552248004117,-0.671299822274822,-0.508355383820425,-0.742310926210405,-1.07649680242718,2.44774025194959,0.238591031595714,0.31559776806018,0.740904024641706,0.797211536819479
"9",-0.267743092045511,0.972916753376122,-0.127404089947392,1.06213158364725,-0.693264065714188,0.260062529174826,-0.0912041102216604,-1.85734381019715,0.18788075802669,-0.135707500065787,-0.997118647261319,-0.566478255947895,-0.182424164530274,-0.625834129745808,-0.188380830025698,-1.08195805181702
"10",-0.42218201152364,2.12111710537568,-0.0216854042717521,-0.690104829915823,0.377186856298901,0.434304351210467,-0.0847202595553852,1.99304308275208,2.50962182403048,-1.71555808304063,-2.85648902320606,-0.376774409820916,0.128389831705104,0.524906958160875,-1.38345793708337,-1.28073299044613
"1",-0.572561558045388,0.414523534374985,0.113254084384586,-0.268537855257626,0.726686796750022,2.03047182600397,2.828918800837,-2.17065306224796,0.0365700798691506,1.74747505236301,1.24085072256119,1.53439810719674,0.650787925777088,2.56480525103154,0.0535362535491612,2.04577994653531
"2",0.131596244190598,-0.47471847352936,-0.565095410492474,0.117522001633908,0.258903873656254,-0.759502011183149,0.386740110051894,0.849965278023129,-1.01056990428706,0.389694021279938,-0.128132238760693,-1.38563037588453,1.29620119929974,-0.295782873607092,1.51357629931777,1.34938966990127
"3",0.514395616018731,0.0659934937044614,0.0807003872444948,-0.855605326311976,0.8059014514753,-0.0548875701863899,0.035752971150918,-1.72652724922102,-1.3118940333188,0.552186571052258,-0.282889234817948,0.494115195909324,1.18639911964042,-0.2917796115628,0.204787645322862,0.427403649778793
"4",-1.11266211637996,-0.502477782393866,-0.695771406588942,2.17520633925326,-1.52623328437408,-0.941279655581087,0.0953234242182932,1.83785029695759,-1.50851502487722,0.0264645354700709,-1.26585332884839,0.832441783422404,0.55975730698024,-0.263585453836471,0.380813165932973,-0.99543440428346
"5",0.203551712528084,-0.825998587129336,-1.09620213295198,-1.32444988955395,-0.0590853466052718,-0.7157399131967,-1.87627347653956,-0.626162482829599,-0.762989011752478,0.647403889708764,0.122566622015442,0.453819821083884,-0.221193682573553,-1.81412235797663,1.47906401693647,-0.131506628512069
"6",0.240043386384971,0.166989279752984,0.804440557754521,0.142196304648965,-0.637792379565466,-0.770877088794937,-0.836680050194782,-1.26104152349772,3.6181065475352,0.486287241136812,-1.49545416055602,0.347511708269765,-0.627170355850791,-0.0183262289662796,0.659082277500731,0.880799434919423
"7",-0.27262310045098,-0.896264626244759,0.656644119934708,-0.79464494738486,0.552235993548325,-0.290870646967627,-1.59098150147176,0.37479589845307,-0.319202530704113,0.726991190350125,-1.26137244227316,0.606705937616872,1.56541764678396,-0.193569930347598,0.848584773345065,0.382391742546487
"8",-0.259290255882408,0.168185387655757,-0.568030677344538,0.0892238076605923,1.40374671287315,2.17405773721934,0.679609200101788,-0.484140326125882,1.61125971143482,1.79350449874894,1.4634388095259,0.430674491872982,1.55938535781189,2.97939144346501,0.849958982242582,3.57006016982518
"9",-0.267743092045511,0.354968261014854,1.27278584148814,0.16900856805757,0.512051509623765,1.01812619959898,0.0394033025755432,-0.403729719275186,-1.34976509851417,0.533809258929247,0.55673429219033,1.05306097677019,0.94217276889238,1.35637653953889,0.384614026195106,1.47324747368849
